,Flashiness,Heat_Insolation_Load,Max_LST_Annual,Mean_EVI,Mean_GPP,Mean_NDVI,Percent_Tree_Cover,SurfaceWaterOccurrence,Topographic_Diversity,areaacres,areasqkm,elevation,fall_totalPrecip,gHM,gnis_id,huc12,humod,hutype,loaddate,metasource,name,noncontr00,noncontrib,shape_area,shape_leng,sourcedata,sourcefeat,sourceorig,spring_totalPrecip,states,summer_totalPrecip,tnmid,tohuc,winter_totalPrecip
13,0.4925431989702766,179.0304672137144,16402.970824339325,1695.2156783044093,89.25841611259293,2881.5164802593977,2.6565701975254936,0.015161128085729253,0.13930901913930496,27408.93,110.92,1062.6840105393437,43.14877261437255,0.11231634606320028,,100902080603,NM,S,20150514094254,{88181672-17E3-4C7A-A6A8-59E772C57950},Middle East Fork Little Powder River,,,0.0127170152407836,0.608703509915358,,,,107.92498241194366,MT,116.08955148346888,{DF0B624E-90ED-47C9-AC52-F8A8E931D54D},100902080604,54.60669617977667
14,0.4926479632172615,178.05213367441814,16361.129535223145,1522.0344475322506,71.15516009840165,2564.906697315717,1.4136103730538825,0.005660350473547278,0.16513496833983382,23519.99,95.18,1088.4742749987352,41.358022908745475,0.09161064308966865,,100902080701,NM,S,20150514094257,{88181672-17E3-4C7A-A6A8-59E772C57950},Wright Creek,,,0.0108831002578173,0.592291709835198,,,,110.07680637669772,MT,101.35466440641069,{87907D7A-4E51-4B37-8F53-379DA2F3CF06},100902080702,48.654812904086604
15,0.5000812555792441,177.57525754010473,16339.512403845143,1634.9039122162599,128.2247332464375,2714.8355742433064,1.5834318663851528,0.002278986511699741,0.16481859032806992,35625.37,144.17,1058.2515991221478,37.28933505355115,0.09369205825855433,,100902080702,NM,S,20150514094246,{88181672-17E3-4C7A-A6A8-59E772C57950},Bear Skull Creek-Little Powder River,,,0.0164959258714151,0.745016551563045,,,,102.47218121763062,MT,95.92808701587397,{CC06DA37-EC31-45E9-BD19-A0A1AEE7BEBC},100902080705,42.646085422851314
16,0.49277778671838396,178.92597426529412,16295.261415927442,1699.936371035045,84.00591726464566,2919.4860558438995,3.3942152636091483,0.015921432015774947,0.18923112412377752,30973.93,125.35,1094.689064513072,42.44467040434912,0.13061075069533407,,100902080703,NM,S,20150514094241,{88181672-17E3-4C7A-A6A8-59E772C57950},Belle Creek,,,0.0143405720464428,0.857808373416351,,,,110.77447998576447,MT,107.68907995091722,{B4C93235-28CE-45E8-BD9B-9CF93B532A2C},100902080705,50.931243217621514
17,0.49293718109988044,178.31203880060124,16357.808881242012,1561.8570431795029,65.64076554586057,2591.771414686489,1.016988331939318,0.010251269387421134,0.15548576693226066,35977.09,145.59,1010.1787689881752,42.92499892239478,0.09153897930203167,,100902080604,NM,S,20150514094249,{88181672-17E3-4C7A-A6A8-59E772C57950},Lower East Fork Little Powder River,,,0.0167088670203898,0.817985528527263,,,,105.94379323100094,MT,102.77736494444129,{4159C82A-1C31-437C-9D62-FC7A89A30E92},100902080707,53.27297687451567
18,0.49271944368010406,178.19035120153282,16405.04004987449,1559.6430950594063,93.7826225532481,2577.1915440433904,1.0466348118843332,0.007054855114083381,0.15344513200427984,27949.91,113.11,1023.1325934742608,44.59998642446318,0.08996073544155342,,100902080706,NM,S,20150514094304,{88181672-17E3-4C7A-A6A8-59E772C57950},Hay Creek,,,0.0129929967358267,0.837001479865342,,,,105.18186898081362,MT,106.3214435407208,{81D23698-BE92-4928-A99E-16BE4B6F86DD},100902080707,60.278670874770796
19,0.49947310141760004,177.8577818618265,16377.976807463472,1597.6467138076869,112.98818139430095,2608.3848632638596,0.7730619753410863,0.008462887726189229,0.1431126203975227,38616.57,156.28,988.6599112972604,41.567227323942326,0.0922922259261416,,100902080707,NM,S,20150514094257,{88181672-17E3-4C7A-A6A8-59E772C57950},Dry Creek-Little Powder River,,,0.0179437159728812,1.08392037957545,,,,101.62223122812196,MT,95.5075498430958,{2081E26C-54DD-4B58-89E8-144777BB755C},100902090301,52.336864152799905
20,0.5071540938623129,172.7339496057669,16228.6150602726,1462.1996433614734,190.14910225250344,2537.4272156585876,1.7151077314780876,0.0019347379465109033,0.10648074216462398,37043.17,149.91,766.5686988860821,47.878454413380815,0.12915151047658618,,101000040605,NM,S,20161017231418,{64E20A5D-1228-4F3D-A317-38F8E4DB38AD},Ash Creek-Spring Creek,,,0.01765723311676,0.670324611603544,,,,115.50766895549445,MT,92.23829783962287,{CCB659B1-E7E3-4835-958B-8AE7EA7D90CC},101000040607,39.0641707780446
21,0.493685767127771,174.90109417360995,16189.727636374475,1534.0729072882823,107.07399141460213,2591.3443076783915,2.0869994140838357,0.014864891704817425,0.14030903662940825,16712.31,67.63,790.6470490910046,50.97695906648752,0.08485571930464403,,101000040603,NM,S,20161017231418,{64E20A5D-1228-4F3D-A317-38F8E4DB38AD},North Fork Ash Creek-Ash Creek,,,0.0079666325696751,0.520934467459536,,,,122.23171435336975,MT,104.36428244849918,{B20D68E5-8866-4F37-9A0E-7F1A790BF2D9},101000040607,47.678591215922516
22,0.5056451816229898,172.14772161645075,16025.591152354988,1568.3837799444025,152.65072133317653,2727.434849816618,1.6339182247351802,0.0,0.10799749863155088,13534.44,54.77,877.4626667613583,74.50076605671775,0.19950342906153717,,101000041001,NM,S,20161017231418,{64E20A5D-1228-4F3D-A317-38F8E4DB38AD},High Point-Spring Creek,,,0.00651077013778213,0.50830437286529,,,,139.41777608270775,MT,113.85125618527722,{4CF4D4A3-0480-4AF7-A9FB-CBB146C275AD},101000041002,55.55286313366085
23,0.5070237697003723,170.34359179925147,15944.49294223709,1745.4666365322728,210.18586527007594,2908.7669554053814,1.579808041877951,0.003829259297396918,0.1178124978416237,12488.29,50.54,853.7276081192952,68.68426316850274,0.27646618743885093,,101000041501,NM,S,20161017231418,{64E20A5D-1228-4F3D-A317-38F8E4DB38AD},South Fork Thirteenmile Creek,,,0.00602380440581868,0.458347998200062,,,,142.7811579118989,MT,118.1348701123644,{EF07F594-64A6-457D-9B01-FA90291AC823},101000041503,54.819950491005585
24,0.5078873441768365,170.95880667658196,15952.187731453818,1676.0738352473882,227.36183185267973,2772.258078435342,1.5985348779185649,0.017562328253143026,0.1000196089874898,34413.85,139.27,827.7859119843547,65.71416826989254,0.39637794316097047,,101000041503,NM,S,20161017231418,{64E20A5D-1228-4F3D-A317-38F8E4DB38AD},Upper Thirteenmile Creek,,,0.0166038495680089,0.805621024819014,,,,140.45999240011724,MT,118.34942718382231,{EF17CE28-C4D0-4C05-A917-CD58CAB83E66},101000041505,56.15233357728853
25,0.4936126601142264,171.2608211572417,16078.8442159611,1598.4059934294662,163.9361418935843,2838.5614301512264,3.2027863433865256,0.001170304275535461,0.17174042069857887,27601.21,111.7,711.6128181968265,62.90495621117596,0.0768840339063275,,101000041703,NM,S,20161017231417,{64E20A5D-1228-4F3D-A317-38F8E4DB38AD},Castle Creek-Cottonwood Creek,,,0.0132745028772653,0.77335614299314,,,,141.5441144030011,MT,123.39591652729847,{CF923761-2DA0-492E-A4BB-F72705D3B870},101000041905,55.31844168011666
26,0.494484610544412,171.63653862842793,16298.502028177194,1625.494686855694,70.98630903994916,2743.8819163525777,2.917406691403799,0.19262744305709512,0.09889115455066484,29410.53,119.02,988.924233754325,53.161114592905875,0.08368010892324422,,100402040306,CD,S,20130118070833,,Lower Fords Creek,,,0.0141131474183581,0.843673816333906,,,,164.45972370763815,MT,62.498178597748755,{CA5F7B66-8D38-4735-B7AB-619990BD9E33},100402040705,35.71755251193981
27,0.4956908137030021,170.63812295177976,16247.530914007148,1547.0380003172268,72.11434489174543,2650.344513889855,3.482548762642044,2.0927487086176972,0.10311648983633262,27557.6,111.52,957.0474883336681,51.931170281108706,0.07904637338494963,,100402040706,"CD,ID",S,20130118070833,,Buffalo Creek,,,0.0132119696993705,0.70860754087479,,,,150.41600501122466,MT,62.319968793298074,{EF708594-72E1-4B49-8E30-502C80FF66D2},100402040707,36.117813125449814
28,0.5124245385137186,169.14764945394145,16127.590088249985,1484.430034027752,108.8272782829522,2712.9504293872888,5.222209147940717,0.003390244781776679,0.26283536325904955,23193.86,93.86,825.2264794248828,42.14283713603233,0.056609659050030035,,100402050306,CD,S,20130118070833,,Camelbratten Coulee-Blood Creek,,,0.0111485257268666,0.613817443397191,,,,146.76395211369643,MT,60.010367535777576,{A85BFC96-3E3A-49E4-B93A-5F509AE8ABD1},100402050801,29.03703695320057
29,0.4967599598076129,167.74119769806913,16099.651847514502,1622.2054837892606,88.53979861814449,2673.1969426559576,2.316200570390274,0.46205864752715053,0.05654433198416877,35749.87,144.67,834.0328819229018,26.15259183847269,0.2703938869025124,,100500040503,"CD,DM,ID",S,20130118070833,,Lohman Coulee,,,0.0177114452015455,0.763882214352187,,,,146.65878788826535,MT,80.51620020392686,{7644A359-BA89-4BEA-8797-5072804F4F88},100500040506,21.995908229275706
30,0.49452734380106894,164.4838477570125,16027.908967679114,2335.782914237006,184.2431998970296,3803.606181003232,3.9035837404762708,0.04121638935392394,0.1965123413208286,37718.71,152.64,1096.166853339401,52.76360799572762,0.09496254664543066,,100500040803,"ID,LE",S,20130118070833,,Bean Creek,,,0.0185259714667429,1.0443997388275,,,,201.41013295101968,MT,97.67105445449045,{6824DAE2-C6E6-4D64-8660-75F07C88D4BB},100500040804,46.634888469199616
31,0.6642396122219428,170.4963679344094,15830.43148263052,1029.8761525931466,48.304672559031594,2125.819065129308,3.3744902247783903,25.51699416465371,0.13296223783792147,9788.45,39.61,713.6246592513301,45.823750120882245,0.07685333762466229,,100401042710,"DM,RS",S,20130118070833,,Milk River Coulee-Missouri River,,,0.00477436998843964,0.415985160583391,,,,146.4696745580386,MT,81.65177859514135,{E033E787-69C5-4642-9B8E-766A48D786A4},100600010102,32.11832087791299
32,0.4983608024998331,165.60083764105792,15982.654770784027,2057.14169549093,150.22844792006103,3738.7379713474716,9.141795874452521,0.3345976670663418,0.31725170424980487,13521.15,54.72,1344.769662186792,56.98889507906287,0.06859176715405309,,100401040202,DM,S,20130118070833,,South Fork Cow Creek-Cow Creek,,,0.00660682746939389,0.550353310571901,,,,186.85559248043555,MT,80.84105170653827,{EE4688ED-6F88-49CE-8CFB-3F46DD0D8335},100401040205,45.861731800971405
33,0.49525995875340956,171.76199193555428,16156.724345267308,1625.648012100163,127.18887100193771,2861.0636252251916,4.7112308920907084,0.10351875672904327,0.23247780398384393,38587.22,156.16,1123.2993559656818,45.482920442953834,0.08426640862822715,,100401040205,DM,S,20130118070833,,Winters Creek-Cow Creek,,,0.0188559181847098,1.03222205219064,,,,171.18891383912285,MT,68.58108415175701,{B9BA7D2F-8039-4A9D-A663-6F0E5CBB89F3},100401040209,39.67983464292746
34,0.4928973226489911,171.49461584027733,16226.652079729074,1469.3356816673438,92.08549429012865,2468.2822254271755,1.4548113853738411,0.20579914276769032,0.11102580792630248,17922.09,72.53,849.0820032374434,39.40187337754981,0.06665773410537079,,100401060601,DM,S,20130118070833,,Upper Taylor Creek,,,0.00861241443427022,0.448086494173716,,,,129.5061018720904,MT,79.96319829911266,{2D5B5D14-5676-46A8-AA53-D895074DF24D},100401060602,20.727769266120028
35,0.49916123234708487,171.05142852944314,16172.104591058882,1804.3587436224323,164.06901214271537,3091.213309176126,4.44486801795318,0.6403416723637294,0.1537887830212839,19826.45,80.23,1072.962494784208,68.8345141432542,0.08250131172917544,,100402030202,DM,S,20130118070833,,Upper Yellow Water Creek,,,0.00947618092038944,0.640282997150002,,,,165.02797686324308,MT,62.30921026693796,{833D4F5C-DAFC-4B0B-AE27-12A33FD12DE0},100402030203,41.321733058082
36,0.5055887894847639,172.5367097687382,16288.27244980931,1823.8032914363312,133.39803239664622,3037.543303035456,1.612888733138585,0.3943229926690888,0.12251456673347327,12100.11,48.97,943.3748517886931,60.16073413667642,0.12468212998381993,,100402030407,DM,S,20130118070833,,Petrolia Lake-Flatwillow Creek,,,0.00578003266852419,0.55876961324488,,,,144.74165897121858,MT,54.40239445138732,{1E76DC31-5A59-4FB9-9993-2010731AEF8C},100402030502,36.376573486750274
37,0.49472189718636644,166.43610329990665,16089.95777969785,1673.990711284092,135.95974143224268,2782.4161022973835,2.5374761518253774,0.09799675333176235,0.11611923365227683,18434.62,74.6,836.1630045536693,32.80479680573334,0.18164475149081985,,100500040703,DM,S,20130118070833,,Lower Box Elder Creek,,,0.00906521373946222,0.715601704060308,,,,145.0871439962971,MT,74.01832756110662,{99DD5EC6-9067-4E38-873A-0E75D97222C3},100500040804,29.988134102182116
38,0.5147021758416583,174.50064380126867,16285.907904812886,1668.389471624194,133.30847627560195,2908.871592688091,3.939755526715366,0.03237150806537636,0.14927188329615138,40540.42,164.06,1002.8499301913225,67.46137513877683,0.11627956940269274,,100402020403,ID,S,20130118070833,,Town of Gage-Musselshell River,,,0.0192251373883238,0.675991937636006,,,,151.04990300340887,MT,52.24977848702094,{0701C175-F48F-42A0-9180-EDD4F1E2B59F},100402020404,39.81395069092214
39,0.5063772609721365,174.00410451967957,16351.50889075139,1659.076875989204,187.514011723378,3013.5455584256642,4.7615113626931,0.005930135822062319,0.21174727627066592,21563,87.26,1009.0674639574252,70.50455575438131,0.08958296531167034,,100402020304,ID,S,20130118070833,,Lower Hawk Creek,,,0.0102179320802276,0.716570833014859,,,,165.71329381652032,MT,55.12670120259678,{26077A05-FC74-44E7-B011-FBADE4EE5D30},100402020405,47.081553622567725
40,0.5172975768977122,174.74635852495086,16302.62837279138,1760.7542101415836,150.12892794085354,3160.5267144819218,4.937727097112474,0.03242186581709988,0.16583958021606665,26103.25,105.64,977.5194693060828,70.81362662896562,0.10674550752609449,,100402020404,ID,S,20130118070833,,Town of Delphia-Musselshell River,,,0.0123850533803393,0.552123146158162,,,,158.40538935070788,MT,52.985424112309865,{2171482D-D8D3-4DF5-B1CD-A5B8110CF673},100402020405,43.15284932965736
41,0.5118025404612964,171.9098884344457,16434.462650612953,1238.7269256431978,74.54335107928576,2023.4965737186603,1.131066694884806,0.04775291190964072,0.10625849340844741,12183.7,49.31,951.6594701866609,73.070514987934,0.07809820729393138,,100402020406,ID,S,20130118070833,,McLean Coulee,,,0.0057872216876228,0.52500553818472,,,,162.74574758660867,MT,52.89191324653041,{03F68B64-3E23-478E-A9CD-A2726A172DAF},100402020408,45.45045885106227
42,0.5125910867449971,173.365405741234,16331.975788180986,1637.327438821892,135.95604358354927,2922.1920777946484,4.272117856216523,0.018411155029642478,0.152216435124034,19772.52,80.02,958.0528855063943,73.8127626943047,0.10709549687154968,,100402020405,ID,S,20130118070833,,Fourmile Creek-Musselshell River,,,0.00938306384153218,0.561115771017407,,,,166.38518992984933,MT,52.960900428436894,{2C97AA1D-22E3-49FD-964A-6BD7E29A2B4A},100402020408,47.38068390589031
43,0.49367745594607904,172.25314801154383,16370.158415638245,1713.5330296615477,152.46499660601347,3161.2331017598694,6.144827099204214,0.00301908922465428,0.16405938763328118,23720.92,96,987.447624749902,72.40877029210525,0.08242927175387912,,100402020407,ID,S,20130118070833,,Carpenter Creek,,,0.0112489362318843,0.558080884259313,,,,165.97961069012365,MT,58.233457113768125,{BA9DCADD-DF42-4B81-A1FD-3D173A1F3601},100402020408,51.44671304689565
44,0.4923720850122239,173.70095940182733,16325.244945068596,1645.6375359979083,85.07574136118558,3036.702942694948,5.9817834850387825,0.0,0.15880942834035022,15465,62.58,962.834188950737,66.1420232464292,0.0913063597707723,,100402021001,ID,S,20130118070833,,Lost Horse Creek,,,0.00733748729947862,0.469705135252247,,,,166.774049684148,MT,65.98751808296046,{4E3F8466-32D5-416E-9C17-D3EED8B3FF9E},100402021004,55.68880270061347
45,0.49257587715290385,172.16909923257944,16456.353789859593,1595.9975451491061,81.93788279372964,3004.087595228125,6.624308190152913,0.02234396656919469,0.19156342556472675,19943.45,80.71,974.0381297581887,66.39860663032901,0.07692621829579625,,100402021002,ID,S,20130118070833,,Horse Creek,,,0.00946894584188726,0.53854616300291,,,,166.93289566617983,MT,67.75954821137988,{D018FBDC-4EBB-4272-8C03-5B2960DBE143},100402021004,55.243301828928935
46,0.4928888999879531,172.82472570180994,16603.691110289816,1398.459365919731,76.16655544313933,2412.331455691416,2.700568820238334,0.052586876977560586,0.1293070106765208,20610.29,83.41,942.8749714018619,64.65186596571834,0.08547322969135812,,100402021003,ID,S,20130118070833,,Home Creek,,,0.00979602290147154,0.674977752681418,,,,164.9102269102556,MT,67.12006991618661,{8E1B4F50-927F-48C5-B615-BDBFB3ABCFAC},100402021004,54.27204504341005
47,0.49979410033432514,174.38664675822486,16311.210243647285,1772.1866424107711,122.64469314571286,2828.1110787788466,2.4604952516615977,0.12379061601503097,0.0938732870894666,19799.13,80.12,909.5334985381237,74.44131629551492,0.13687759033067795,,100402020408,ID,S,20130118070833,,Dry Creek-Musselshell River,,,0.00940248477090509,0.512092440236875,,,,165.95080775097605,MT,59.374041129521174,{4F7CA802-B4EE-4E40-8383-A77AD1B46CBE},100402021004,53.024511309304415
48,0.49360494576883235,174.28275376421132,16520.682083816195,1350.0181824468768,64.2162762394466,2213.0792485316565,1.6283960873160825,0.10636511759163846,0.11419579936048824,39189.23,158.59,908.0363794243783,67.69094077816732,0.12274198016970053,,100402021004,ID,S,20130118070833,,Orchard Coulee-Musselshell River,,,0.0186329836449684,1.10461755700739,,,,164.55181126552182,MT,65.55729288742299,{157076D6-A649-4575-A75E-E1CCA0D7A9C6},100402021005,54.240439685487196
49,0.4931882979770736,174.5082295122577,16478.202474063968,1309.591860188073,56.935868066326435,2117.3717256363593,1.3178357744749836,0.06047618601458243,0.12318834754220585,29090.94,117.73,898.5084214106394,64.6477932869442,0.09473895444288213,,100402021005,ID,S,20130118070833,,Rattlesnake Coulee-Musselshell River,,,0.0138486189869321,0.697904523671318,,,,162.82552002673006,MT,66.89810842389186,{DEFCB741-9CBF-4C25-A4AF-CEC844A3E042},100402021006,53.554167038008295
50,0.5058511635704345,172.8132993795574,16381.465658954909,1188.9814231438875,65.01666544110071,1987.9512078946452,1.3761341603249777,0.05256475348223358,0.12440907359871474,26715.27,108.11,883.5255334761201,66.56155955493082,0.06963314321765847,,100402020909,ID,S,20130118070833,,Salt Sage Coulee-North Willow Creek,,,0.0127348628133315,0.933520320781523,,,,148.10921574761508,MT,56.35924202884415,{3647F5EC-E4B9-4ED7-8387-EC49CD904D9A},100402021007,44.45465219087204
51,0.49359386138860484,173.15854669428674,16423.592970004174,1297.669000900655,57.98759915171567,2109.0641217632456,1.2044559582940755,0.07495572192548479,0.11857891338735742,16183.24,65.49,866.9536795710904,59.54523868447007,0.08060968990917634,,100402021006,ID,S,20130118070833,,Gremmert Coulee-Musselshell River,,,0.00771209527935247,0.444195524520442,,,,149.69720265998222,MT,65.52826214247153,{ACFCA5A8-9B36-4582-A772-65BDF7E83F53},100402021007,48.6814614826307
52,0.49485316818536,171.97437930280947,16315.111360948917,1563.473982638904,110.51259076046475,2596.9264359576996,1.4620133523672982,0.07109927955489387,0.09541395774198716,16221.23,65.65,961.1303078980794,61.8768079946722,0.08034758922937801,,100402030203,ID,S,20130118070833,,Lower Yellow Water Creek,,,0.0077480169222069,0.499141072715488,,,,147.63364832963202,MT,54.69198617143808,{A3EFE503-2C35-45B2-AA48-183BAF819F91},100402030304,37.568119770059226
53,0.49379765917883633,173.4950667157044,16285.627674349133,1663.7356499724408,78.00023611907294,2766.604608262271,1.8881867488154411,0.08915453231218581,0.12322808939089841,31430.43,127.19,1005.7285316963232,63.196209863483176,0.08273211661881875,,100402030303,ID,S,20130118070833,,Middle Elk Creek,,,0.0150333865132488,0.831484420091139,,,,155.07637663649598,MT,59.01939943523284,{3C069FD0-F9CB-4255-B785-CF377E119E49},100402030304,39.225149917970406
54,0.5134635947192456,173.80646756349336,16294.901637114477,1490.5597038672718,96.5839789111431,2489.1145981286954,1.3150770388763549,1.4104821483479886,0.11339568506174337,12943.61,52.38,927.6309154618615,57.9603724711032,0.1912846438078948,,100402030304,ID,S,20130118070833,,Lower Elk Creek,,,0.00618913226100737,0.459498424233772,,,,143.02358383346768,MT,54.21115477721977,{51EA092B-8980-462B-A1ED-6A3359F6A77E},100402030407,35.943134130661676
55,0.4999993314322552,172.00946926832503,16185.588836516148,1803.0749813078603,169.07162089420092,2909.339516478915,1.7651731436352942,0.029034060098313882,0.1619254305969249,36514.46,147.77,1097.218011685769,69.08671108980658,0.12277923663968049,,100402030405,ID,S,20130118070833,,Town of Flatwillow-Flatwillow Creek,,,0.0174092162558559,1.13032225107813,,,,162.85430570950322,MT,57.69331004119642,{57C1A279-07D7-4D7E-908A-60E53E997A9A},100402030407,39.56840601008592
